timestamp,emg_raw_ch1,emg_raw_ch2,emg_filtered_ch1,emg_filtered_ch2,ln_acc_x,ln_acc_y,ln_acc_z,emg_raw_mav_ch1,emg_raw_mav_ch2,emg_raw_rms_ch1,emg_raw_rms_ch2,emg_raw_sd_ch1,emg_raw_sd_ch2,emg_raw_wl_ch1,emg_raw_wl_ch2,raw_coeff_1,raw_coeff_2,raw_coeff_3,raw_coeff_4,raw_coeff_5,raw_coeff_6,raw_coeff_7,raw_coeff_8,emg_filtered_mav_ch1,emg_filtered_mav_ch2,emg_filtered_rms_ch1,emg_filtered_rms_ch2,emg_filtered_sd_ch1,emg_filtered_sd_ch2,emg_filtered_wl_ch1,emg_filtered_wl_ch2,filtered_coeff_1,filtered_coeff_2,filtered_coeff_3,filtered_coeff_4,filtered_coeff_5,filtered_coeff_6,filtered_coeff_7,filtered_coeff_8,acc_mav_x,acc_mav_y,acc_mav_z,acc_rms_x,acc_rms_y,acc_rms_z,acc_sd_x,acc_sd_y,acc_sd_z,state
18.7437744140625,1.5483672279159897,-0.4781844291906869,-0.007002581646647592,-0.0017945034564849087,4.438090329967249,8.29995244390944,4.049996852146892,1.5408902168273926,0.47805437445640564,1.5408902168273926,0.4780544936656952,0.0003769001050386578,0.0003299212548881769,0.01627945341169834,0.017160940915346146,4.359359264373779,4.359432697296143,4.359485149383545,4.3595290184021,-1.352508783340454,-1.3526585102081299,-1.3526661396026611,-1.353007435798645,0.0018181256018579006,0.004186292178928852,0.002073449082672596,0.004715319722890854,0.002071414142847061,0.004712274763733149,0.0,0.0,0.011713030748069286,0.011713030748069286,0.011713030748069286,0.011713030748069286,-0.024787602946162224,-0.024787602946162224,-0.024787602946162224,-0.024787602946162224,4.46014928817749,8.724621772766113,2.972782611846924,4.460799217224121,8.72475528717041,2.973273515701294,0.07612953335046768,0.04823499172925949,0.05401912331581116,flexion_heavy_vertical
18.941162109375,1.544206210611342,-0.47938645633695004,-0.0020421132924157777,0.0006760764078757097,5.14650139921784,7.745006381139758,5.0115857049166985,1.5412942171096802,0.4784829616546631,1.5412973165512085,0.4784833788871765,0.0030483445152640343,0.0006316425278782845,0.17405754327774048,0.02907302975654602,4.3593597412109375,4.359569072723389,4.361327171325684,4.371204853057861,-1.3536808490753174,-1.3557403087615967,-1.3565195798873901,-1.3565360307693481,0.0019065527012571692,0.002673744922503829,0.00252294703386724,0.0032389359548687935,0.002498679794371128,0.0032374642323702574,0.0,0.0,0.026528021320700645,0.026528021320700645,0.026528021320700645,0.026528021320700645,0.018895696848630905,0.018895696848630905,0.018895696848630905,0.018895696848630905,4.632420539855957,8.557897567749023,3.3625500202178955,4.644155025482178,8.564314842224121,3.421264410018921,0.32993265986442566,0.33146902918815613,0.6311153769493103,flexion_heavy_vertical
19.70654296875,1.5400532068210027,-0.4816703079148501,0.002261265312874921,0.0017944824122284523,6.226790288420178,5.157291482826881,7.016378239608162,1.5389422178268433,0.4793021082878113,1.538953423500061,0.4793029725551605,0.005872993264347315,0.0009030946530401707,0.45809856057167053,0.05740280821919441,4.360259532928467,4.36039400100708,4.361335754394531,4.37069034576416,-1.3567957878112793,-1.3570280075073242,-1.3601447343826294,-1.3613171577453613,0.003131941659376025,0.0013505982933565974,0.004175795707851648,0.0016210804460570216,0.0041757565923035145,0.001564428792335093,0.0,0.0,0.03550535812973976,0.03550535812973976,0.03550535812973976,0.03550535812973976,-0.010216469876468182,-0.010216469876468182,-0.010216469876468182,-0.010216469876468182,5.204562187194824,7.427745819091797,4.974307537078857,5.237215995788574,7.518198013305664,5.162819862365723,0.583918571472168,1.1627074480056763,1.3823796510696411,flexion_heavy_vertical
20.38934326171875,1.5130737075231258,-0.4835755209416772,-0.0034208265722500916,0.0009262572735660124,6.910260068858284,1.8302257027883062,7.893476765346419,1.532741904258728,0.4807196855545044,1.5327707529067993,0.48072144389152527,0.009411758743226528,0.0013023827923461795,0.7896877527236938,0.06399592757225037,4.354452610015869,4.355255603790283,4.356396675109863,4.35674524307251,-1.3623989820480347,-1.3639949560165405,-1.365841031074524,-1.3663290739059448,0.005177301354706287,0.0016198457451537251,0.006467174738645554,0.0019516067113727331,0.006466709543019533,0.001949211349710822,0.0,0.0,-0.04822969809174538,-0.04822969809174538,-0.04822969809174538,-0.04822969809174538,-0.012782678939402103,-0.012782678939402103,-0.012782678939402103,-0.012782678939402103,6.195685386657715,4.892164707183838,6.842651844024658,6.235836505889893,5.218790531158447,6.892132759094238,0.7064972519874573,1.8172779083251953,0.8243826627731323,flexion_heavy_vertical
21.132568359375,1.51399125491144,-0.4833892067340064,-0.022324767240327226,0.0006837425059586272,7.458060935097006,-1.2759899137969917,7.2518766422303855,1.5287468433380127,0.48263564705848694,1.5288176536560059,0.4826372563838959,0.014715934172272682,0.0012457199627533555,1.49437415599823,0.06033976003527641,4.334871292114258,4.337767124176025,4.338323593139648,4.339632034301758,-1.3678873777389526,-1.3682461977005005,-1.3684884309768677,-1.3689489364624023,0.007148876786231995,0.002006154041737318,0.009016497060656548,0.0022930896375328302,0.009016470983624458,0.002293074270710349,0.0,0.0,0.08616261929273605,0.08616261929273605,0.08616261929273605,0.08616261929273605,-0.012782678939402103,-0.012782678939402103,-0.012782678939402103,-0.012782678939402103,7.05600118637085,2.0731334686279297,7.5278472900390625,7.071530818939209,2.5348799228668213,7.532167911529541,0.4683960974216461,1.8182262182235718,0.2550809383392334,flexion_heavy_vertical
21.87579345703125,1.561711732618088,-0.4817544498150885,-0.010756525663247911,-0.0004548892382324678,7.397191346695141,-2.2628279027993443,7.189014187586133,1.528982162475586,0.48393601179122925,1.5290838479995728,0.48393678665161133,0.017638422548770905,0.0008771161665208638,1.8813527822494507,0.06874193251132965,4.338406085968018,4.341667652130127,4.3617706298828125,4.381582736968994,-1.3689334392547607,-1.3694097995758057,-1.36978280544281,-1.3716683387756348,0.008641380816698074,0.0014747576788067818,0.010859924368560314,0.0017877776408568025,0.010859739035367966,0.0017853130120784044,0.0,0.0,0.08616261929273605,0.08616261929273605,0.08616261929273605,0.08616261929273605,-0.01234383787959814,-0.01234383787959814,-0.01234383787959814,-0.01234383787959814,7.415349960327148,1.3342883586883545,7.333198547363281,7.418338298797607,1.4774656295776367,7.339631080627441,0.2105390578508377,1.2320733070373535,0.30721646547317505,extension_heavy_vertical
22.7398681640625,1.5373646727705275,-0.48357351756310013,-0.004361479127885987,-0.0005481610991945566,7.42493095651502,-0.18678101802143365,7.553336615357239,1.5290228128433228,0.48442527651786804,1.529105544090271,0.48442593216896057,0.015913119539618492,0.0007891712011769414,1.7199184894561768,0.06537625193595886,4.332709789276123,4.334251880645752,4.341944217681885,4.343311786651611,-1.3706780672073364,-1.3707365989685059,-1.3710087537765503,-1.3711909055709839,0.008864828385412693,0.0008524695294909179,0.011206654831767082,0.0010728348279371858,0.011202271096408367,0.0010665282607078552,0.0,0.0,0.0846279114484787,0.0846279114484787,0.0846279114484787,0.0846279114484787,-0.008736019022762775,-0.008736019022762775,-0.008736019022762775,-0.008736019022762775,7.461027145385742,1.8114312887191772,7.111743450164795,7.46289587020874,1.9084863662719727,7.114753723144531,0.16700850427150726,0.6008635759353638,0.20693334937095642,extension_heavy_vertical
23.54351806640625,1.537052145712499,-0.4823053789237925,0.00842354717429154,-0.00018583172377337106,7.71418720769833,3.658257827862086,7.563299083086012,1.529028296470642,0.4838009476661682,1.5290801525115967,0.4838019907474518,0.01258582528680563,0.0010028191609308124,1.248395323753357,0.04771847277879715,4.332888126373291,4.33465576171875,4.33612585067749,4.336674213409424,-1.371875286102295,-1.3719823360443115,-1.3721799850463867,-1.372369408607483,0.007166412193328142,0.0007729950011707842,0.009359510615468025,0.0009181455825455487,0.009352718479931355,0.0009141765767708421,0.0,0.0,0.0846279114484787,0.0846279114484787,0.0846279114484787,0.0846279114484787,-0.006033949553966522,-0.006033949553966522,-0.006033949553966522,-0.006033949553966522,7.3502631187438965,1.750504732131958,7.330513954162598,7.355051517486572,2.0240261554718018,7.337592601776123,0.2653617262840271,2.023608922958374,0.32222697138786316,extension_heavy_vertical
24.2786865234375,1.541315335324579,-0.4814439261356372,0.003892917161754266,0.0004174607670638961,5.797317106007192,6.101435782248376,6.237734697104862,1.5306588411331177,0.48235979676246643,1.5306812524795532,0.4823606312274933,0.00828342791646719,0.0008954990771599114,0.6739485859870911,0.04238748550415039,4.33366060256958,4.338648319244385,4.3438334465026855,4.347126007080078,-1.368353009223938,-1.3683598041534424,-1.3684636354446411,-1.3684642314910889,0.004845244809985161,0.0010182532714679837,0.006300265435129404,0.0011499690590426326,0.006297762971371412,0.0011496649822220206,0.0,0.0,-0.0550590418279171,-0.0550590418279171,-0.0550590418279171,-0.0550590418279171,-0.006250262260437012,-0.006250262260437012,-0.006250262260437012,-0.006250262260437012,6.8683342933654785,3.393725633621216,7.164731502532959,6.888384819030762,3.911128282546997,7.1810407638549805,0.5251954793930054,1.964172601699829,0.48370128870010376,extension_heavy_vertical
25.0440673828125,1.5372404632987469,-0.48122555787073273,0.0032436771443112005,0.00015892673717669942,5.485904355264063,7.455184978513749,5.216941550502864,1.5338685512542725,0.48145684599876404,1.533875823020935,0.4814571738243103,0.0047298576682806015,0.0005597028066404164,0.37083739042282104,0.04206493869423866,4.344423294067383,4.346071243286133,4.347540378570557,4.347885608673096,-1.364159345626831,-1.3643217086791992,-1.3643224239349365,-1.364527940750122,0.0031109903939068317,0.0008597024134360254,0.004126040264964104,0.001011068932712078,0.004125731531530619,0.0010085203684866428,0.0,0.0,0.032919809222221375,0.032919809222221375,0.032919809222221375,0.032919809222221375,-0.006250262260437012,-0.006250262260437012,-0.006250262260437012,-0.006250262260437012,6.179873466491699,5.921784400939941,6.180117130279541,6.196141719818115,6.0098981857299805,6.2183966636657715,0.4487018883228302,1.0253510475158691,0.6889158487319946,extension_heavy_vertical
